feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.8173..anteiso.branched.chain.fatty.acid.biosynthesis	antibiotics	yes	-0.339092370430462	0.365496993443068	22	2	0.353533667425407	0.674191368464675
PWY.8174..odd.iso.branched.chain.fatty.acid.biosynthesis	antibiotics	yes	-0.339092370430462	0.365496993443068	22	2	0.353533667425407	0.674191368464675
PWY.8175..even.iso.branched.chain.fatty.acid.biosynthesis	antibiotics	yes	-0.339092370430462	0.365496993443068	22	2	0.353533667425407	0.674191368464675
PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants.	antibiotics	yes	-0.277633579380639	0.300080815421117	22	21	0.354863947725554	0.675597370834553
PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate.	age	age	0.483124813011133	0.523292012387761	22	11	0.355881455428805	0.676643030387662
PWY.7286..7..3.amino.3.carboxypropyl..wyosine.biosynthesis	age	age	-0.103468812663826	0.112199757948723	22	13	0.356432648860711	0.676800496194123
P108.PWY..pyruvate.fermentation.to.propanoate.I	stay_years	stay_years	0.374682280971468	0.406895278518351	22	16	0.357138032475076	0.677249943473077
PWY.7268..cytosolic.NADPH.production..yeast.	antibiotics	yes	-4.62408345431926	5.03967380276293	22	5	0.358861701003604	0.677878056116458
PWY.7434..terminal.O.glycans.residues.modification..via.type.2.precursor.disaccharide.	age	age	-1.29237009096534	1.40856581171665	22	9	0.358876617944007	0.677878056116458
PWY.7942..5.oxo.L.proline.metabolism	status	uninfected	-1.17801544417769	1.28264570193759	22	17	0.358395768640774	0.677878056116458
PWY.822..fructan.biosynthesis	age	age	0.400145193670722	0.439167375780042	22	14	0.362218936713412	0.683298124740053
PWY.7942..5.oxo.L.proline.metabolism	stay_years	stay_years	0.53738064704769	0.590553550808483	22	17	0.362843124789965	0.683583201201434
PWY.5692..allantoin.degradation.to.glyoxylate.II	age	age	-3.90693279997686	4.31577951215773	22	6	0.365323951014307	0.684686263574155
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis	antibiotics	yes	0.334587392059804	0.369006599994172	22	22	0.364552407773643	0.684686263574155
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.	spike_inhibition	yes	0.432986550334944	0.478134380788812	22	18	0.365160836761176	0.684686263574155
URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants	age	age	-3.90693279997686	4.31577951215773	22	6	0.365323951014307	0.684686263574155
P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.	age	age	-0.0651518446052747	0.0721820532696414	22	22	0.366735848391055	0.686442099643878
P124.PWY..Bifidobacterium.shunt	antibiotics	yes	1.08291628280126	1.20233372654893	22	17	0.367759218911216	0.686578903522878
PWY.6583..pyruvate.fermentation.to.butanol.I	antibiotics	yes	-0.108362447372956	0.120311539571942	22	1	0.367757380745275	0.686578903522878
PWY.5494..pyruvate.fermentation.to.propanoate.II..acrylate.pathway.	age	age	0.712758631386365	0.794853186148386	22	14	0.369869767746514	0.689422632632238
PWY.5989..stearate.biosynthesis.II..bacteria.and.plants.	antibiotics	yes	0.244092250400473	0.272444926821843	22	22	0.370288842536728	0.689422632632238
PWY.7616..methanol.oxidation.to.carbon.dioxide	stay_years	stay_years	0.680639626256132	0.760374658065564	22	12	0.37071376162993	0.689422632632238
PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.	age	age	0.167362383033926	0.187289726403891	22	18	0.371535136130989	0.690062045898817
FUCCAT.PWY..fucose.degradation	stay_years	stay_years	0.0812406948230753	0.0916275733489976	22	22	0.375272614797632	0.6914531564133
GLUCARDEG.PWY..D.glucarate.degradation.I	stay_years	stay_years	0.198671459753941	0.224241759333172	22	22	0.375633721650132	0.6914531564133
KETOGLUCONMET.PWY..ketogluconate.metabolism	antibiotics	yes	1.50737098845774	1.69723201256431	22	20	0.374468190060406	0.6914531564133
PWY.6143..CMP.pseudaminate.biosynthesis	status	uninfected	1.15019280303144	1.29633213136023	22	19	0.374935133939013	0.6914531564133
PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II	age	age	-0.123800491632102	0.139700524528317	22	20	0.375517913516711	0.6914531564133
PWY.7165..L.ascorbate.biosynthesis.VIII..engineered.pathway.	spike_inhibition	yes	1.10784810433704	1.24632914492167	22	7	0.374062808048965	0.6914531564133
PWY.7616..methanol.oxidation.to.carbon.dioxide	age	age	-0.374341153083496	0.421719512632455	22	12	0.374726717216883	0.6914531564133
PWY.7392..taxadiene.biosynthesis..engineered.	status	uninfected	0.121105713034492	0.137106329988553	22	22	0.377075418193264	0.69322389222553
PWY.5367..petroselinate.biosynthesis	antibiotics	yes	-2.01390232694546	2.28633419984457	22	13	0.378402600728605	0.693898170117809
PWY.7942..5.oxo.L.proline.metabolism	age	age	-0.311157632886126	0.352977080356693	22	17	0.378034476605135	0.693898170117809
FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.	antibiotics	yes	1.95529014271187	2.23237806001342	22	9	0.381096528146828	0.697952450154838
PWY.5209..methyl.coenzyme.M.oxidation.to.CO2	age	age	-0.131802812815529	0.150913198894217	22	13	0.382462331731307	0.699287864589692
PWY.6859..all.trans.farnesol.biosynthesis	antibiotics	yes	0.223062554299916	0.25583703377925	22	22	0.383266677301043	0.699287864589692
PWY.6863..pyruvate.fermentation.to.hexanol..engineered.	antibiotics	yes	-0.0822926808082996	0.0943860544716112	22	1	0.383277500868537	0.699287864589692
PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis	age	age	-0.0272753404731437	0.0314250487311014	22	22	0.385422237831885	0.701743702427662
PWY.7820..teichuronic.acid.biosynthesis..B..subtilis.168.	stay_years	stay_years	1.54403349286834	1.77959111783159	22	4	0.385594809500044	0.701743702427662
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I	status	uninfected	-0.202240529588	0.234424449879095	22	21	0.388296434502766	0.704000436457337
PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis	status	uninfected	-0.247293415255335	0.286617560122178	22	22	0.388247852858528	0.704000436457337
PWY.6531..mannitol.cycle	status	uninfected	-0.37805457622343	0.438173248109634	22	22	0.388249073494095	0.704000436457337
PWY.5656..mannosylglycerate.biosynthesis.I	status	uninfected	-0.836480524325499	0.971230696581056	22	16	0.389095782407685	0.704497800689625
PWY.7434..terminal.O.glycans.residues.modification..via.type.2.precursor.disaccharide.	status	uninfected	-2.86500672126418	3.32969466980385	22	9	0.389545842734263	0.704497800689625
PWY.7434..terminal.O.glycans.residues.modification..via.type.2.precursor.disaccharide.	stay_years	stay_years	1.72312452851234	2.00996792653543	22	9	0.391284874300604	0.706758304205466
GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation	antibiotics	yes	0.286823115184415	0.335064223622379	22	21	0.391984342279401	0.707137795997171
PWY.8134..bile.acid.7.beta..dehydroxylation	age	age	0.256555166494724	0.300580662907203	22	18	0.393364438114928	0.708742659695848
PWY.5022..4.aminobutanoate.degradation.V	spike_inhibition	yes	0.105802859580612	0.124222246331518	22	22	0.394368230601244	0.708901372598354
PWY.7003..glycerol.degradation.to.butanol	antibiotics	yes	-0.0638653246327174	0.0750719876639089	22	1	0.394924294077284	0.708901372598354
PWY.7858...5Z..dodecenoate.biosynthesis.II	age	age	-0.268866999593854	0.315864138064245	22	16	0.394652204816602	0.708901372598354
GLUDEG.I.PWY..GABA.shunt	stay_years	stay_years	-0.148231954016125	0.17530161305157	22	22	0.39778576213862	0.709211091224247
PWY.5845..superpathway.of.menaquinol.9.biosynthesis	status	uninfected	-0.20408145933306	0.241312458880898	22	22	0.39771200022745	0.709211091224247
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	status	uninfected	-0.0143555071636324	0.016999837661693	22	22	0.398418181207716	0.709211091224247
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	status	uninfected	-0.0143555071636324	0.016999837661693	22	22	0.398418181207716	0.709211091224247
PWY.7312..dTDP..beta..D.fucofuranose.biosynthesis	age	age	-0.396625111310105	0.468448059802879	22	11	0.39717409492049	0.709211091224247
PWY.7374..1.4.dihydroxy.6.naphthoate.biosynthesis.I	age	age	-0.672939704260438	0.794505402635861	22	10	0.396999591592851	0.709211091224247
PWY.8112..factor.420.biosynthesis.I..archaea.	age	age	-0.116323933045592	0.13778455326003	22	13	0.398532460950926	0.709211091224247
PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II	antibiotics	yes	0.68967823360226	0.818151381590148	22	18	0.399244426882207	0.709604178160872
PWY.6902..chitin.degradation.II..Vibrio.	stay_years	stay_years	0.0528174162777415	0.062800118948893	22	22	0.400325488334817	0.709779546802222
PWY66.389..phytol.degradation	stay_years	stay_years	0.268724393267863	0.319414972955935	22	21	0.400178879756182	0.709779546802222
PWY.6518..bile.acids.epimerization	antibiotics	yes	1.03651508605244	1.23874785418042	22	15	0.402736366834615	0.713178982936297
KETOGLUCONMET.PWY..ketogluconate.metabolism	stay_years	stay_years	0.581337713496182	0.697120599479279	22	20	0.404330186441381	0.71497911080792
PWY0.862...5Z..dodecenoate.biosynthesis.I	antibiotics	yes	0.227725623205561	0.273320619868308	22	22	0.404742500097494	0.71497911080792
P42.PWY..incomplete.reductive.TCA.cycle	status	uninfected	-0.236541854016818	0.285193774421425	22	21	0.406873861841228	0.717866581636843
PWY.7754..bile.acid.7.alpha..dehydroxylation	antibiotics	yes	-1.30611054694526	1.5769418982193	22	18	0.40752590960933	0.718140169982295
PWY.7820..teichuronic.acid.biosynthesis..B..subtilis.168.	status	uninfected	-2.43715369821487	2.95078114127004	22	4	0.408840911879384	0.718704522707677
PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria.	status	uninfected	0.0217422327409971	0.026314815074284	22	22	0.408670549526268	0.718704522707677
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.	stay_years	stay_years	0.0138034707519996	0.0168073547578903	22	22	0.4114892896195	0.718911803040623
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.	age	age	0.0100073592181325	0.0121512745447106	22	22	0.41018701321262	0.718911803040623
PWY.622..starch.biosynthesis	age	age	-0.844006694367656	1.02719386490959	22	11	0.411268998927062	0.718911803040623
PWY.7384..anaerobic.energy.metabolism..invertebrates..mitochondrial.	stay_years	stay_years	3.52111726422768	4.29154617534574	22	6	0.411943925894558	0.718911803040623
PWY.7385..1.3.propanediol.biosynthesis..engineered.	age	age	-0.35723541945984	0.434809623483784	22	13	0.411310045700396	0.718911803040623
PWY.7820..teichuronic.acid.biosynthesis..B..subtilis.168.	antibiotics	yes	2.59240285173457	3.14619048822946	22	4	0.409950052798173	0.718911803040623
NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.	age	age	-0.234543283926137	0.287035715356764	22	18	0.413858540214527	0.719739723576929
NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.	stay_years	stay_years	0.0570843691348002	0.0704033552325437	22	22	0.417469694667294	0.719739723576929
PWY.5198..factor.420.biosynthesis.II..mycobacteria.	age	age	-0.112384533669322	0.138085125636409	22	13	0.415714480835534	0.719739723576929
PWY.621..sucrose.degradation.III..sucrose.invertase.	age	age	-0.0324110649858113	0.039976093919976	22	22	0.41750283303839	0.719739723576929
PWY.6350..archaetidylinositol.biosynthesis	age	age	-0.118890251602152	0.146278136991333	22	13	0.416350839639276	0.719739723576929
PWY.7031..protein.N.glycosylation..bacterial.	antibiotics	yes	-3.60560621801982	4.44175253695388	22	11	0.41693334086617	0.719739723576929
PWY.7031..protein.N.glycosylation..bacterial.	spike_inhibition	yes	-1.03521537536974	1.2750217971184	22	11	0.416837682477387	0.719739723576929
PWY.7385..1.3.propanediol.biosynthesis..engineered.	stay_years	stay_years	0.590916577811995	0.729459486528801	22	13	0.41789732047131	0.719739723576929
PWY.8073..lipid.IVA.biosynthesis..P..putida.	stay_years	stay_years	0.0570843691348002	0.0704033552325437	22	22	0.417469694667294	0.719739723576929
PWY.8086...S..lactate.fermentation.to.propanoate..acetate.and.hydrogen	age	age	-0.53083328694228	0.652252351741025	22	8	0.415732898460516	0.719739723576929
PWY.8113..3PG.factor.420.biosynthesis	age	age	-0.115907895066089	0.142965126811426	22	13	0.417513598466764	0.719739723576929
GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol	status	uninfected	-0.0876159184442616	0.10929194473759	22	22	0.422744693909896	0.721899356816333
P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I	age	age	-0.161667829076229	0.202032667089019	22	18	0.42359123423039	0.721899356816333
PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.	status	uninfected	-12.8749925075843	16.0892728453798	22	11	0.423582098672009	0.721899356816333
PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis	antibiotics	yes	0.280794021198727	0.35132312766713	22	22	0.424147096150219	0.721899356816333
PWY.5973..cis.vaccenate.biosynthesis	stay_years	stay_years	-0.0252582946441344	0.0313319519191846	22	22	0.420155599026201	0.721899356816333
PWY.6305..superpathway.of.putrescine.biosynthesis	status	uninfected	0.133034450692454	0.165575659932058	22	22	0.421705309962653	0.721899356816333
PWY.6349..CDP.archaeol.biosynthesis	age	age	-0.10913138848755	0.136517042010651	22	13	0.424059932446638	0.721899356816333
PWY.7118..chitin.deacetylation	stay_years	stay_years	0.339741190307943	0.42235456920645	22	17	0.421167129153141	0.721899356816333
PWY.7664..oleate.biosynthesis.IV..anaerobic.	antibiotics	yes	0.209709121536993	0.261484575357245	22	22	0.42255629402623	0.721899356816333
PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria.	stay_years	stay_years	0.0113548291520901	0.0141563172489105	22	22	0.422493191095793	0.721899356816333
PWY.5103..L.isoleucine.biosynthesis.III	spike_inhibition	yes	0.00494571315439707	0.00620249977539941	22	22	0.425233751885326	0.722897378205055
PWY0.781..aspartate.superpathway	age	age	-0.160488701337732	0.201646652899531	22	18	0.426095551033967	0.723511247055326
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.	antibiotics	yes	0.230044409264643	0.289637867773138	22	22	0.427050844602208	0.72428224231243
GLUCONEO.PWY..gluconeogenesis.I	status	uninfected	-0.0284397725998628	0.0359025295585516	22	22	0.428279977239321	0.724593098682845
PWY.5845..superpathway.of.menaquinol.9.biosynthesis	antibiotics	yes	0.234201795648858	0.296194975846548	22	22	0.429118232176146	0.724593098682845
PWY.6992..1.5.anhydrofructose.degradation	age	age	-0.205615022564926	0.260091591354022	22	19	0.429207498013316	0.724593098682845
PWY0.461..L.lysine.degradation.I	age	age	-0.379160688921955	0.479650930266513	22	9	0.429239925586516	0.724593098682845
PWY.7389..superpathway.of.anaerobic.energy.metabolism..invertebrates.	stay_years	stay_years	2.98948414989104	3.78864490496469	22	6	0.430074470875798	0.725149050765879
PWY.801..homocysteine.and.cysteine.interconversion	age	age	-0.354445949895664	0.449683738775807	22	16	0.430572931181401	0.725149050765879
PWY.5005..biotin.biosynthesis.II	stay_years	stay_years	0.284847429126685	0.361863223767942	22	17	0.431183075748247	0.725331250822139
PWY.7456...beta...1.4..mannan.degradation	status	uninfected	0.0834537929571025	0.106136986491405	22	22	0.431701241659064	0.725358481624822
GLYOXYLATE.BYPASS..glyoxylate.cycle	stay_years	stay_years	0.296242165611903	0.377722436379472	22	17	0.43287270552793	0.726054625578014
PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage	antibiotics	yes	1.02753629309562	1.3113243607276	22	15	0.433282678190546	0.726054625578014
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I	antibiotics	yes	0.320715707692381	0.409594884512855	22	22	0.433622935552821	0.726054625578014
ALLANTOINDEG.PWY..superpathway.of.allantoin.degradation.in.yeast	age	age	-0.640752042031585	0.830470621837034	22	9	0.440379261466009	0.727798193716607
ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis	status	uninfected	-0.138929931911356	0.179243204999609	22	21	0.438285438037677	0.727798193716607
ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation	age	age	-0.401929946545417	0.520627584792193	22	12	0.440108226267962	0.727798193716607
FAO.PWY..fatty.acid..beta..oxidation.I..generic.	age	age	-0.227082651513942	0.29539875566956	22	17	0.442052071789517	0.727798193716607
FASYN.ELONG.PWY..fatty.acid.elongation....saturated	antibiotics	yes	0.194807805126155	0.254939971193302	22	22	0.444788549183083	0.727798193716607
GLUCONEO.PWY..gluconeogenesis.I	antibiotics	yes	0.0335179896441443	0.0438732024999102	22	22	0.444882687411425	0.727798193716607
GLUCONEO.PWY..gluconeogenesis.I	spike_inhibition	yes	0.0128475356037247	0.0166643732171841	22	22	0.440731693132402	0.727798193716607
ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation	age	age	-0.401929946545417	0.520627584792193	22	12	0.440108226267962	0.727798193716607
PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.	stay_years	stay_years	-9.79977198549817	12.7756826371476	22	11	0.443043196698172	0.727798193716607
PWY.5005..biotin.biosynthesis.II	antibiotics	yes	-0.765858524153959	0.998929530353998	22	17	0.443272254981876	0.727798193716607
PWY.5656..mannosylglycerate.biosynthesis.I	stay_years	stay_years	0.355486608409247	0.461289659530728	22	16	0.440922471890756	0.727798193716607
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I	status	uninfected	-0.236832893550744	0.310449575840655	22	22	0.445540495730386	0.727798193716607
PWY.5897..superpathway.of.menaquinol.11.biosynthesis	status	uninfected	-0.21347307979982	0.278132400454088	22	22	0.442770483946398	0.727798193716607
PWY.5898..superpathway.of.menaquinol.12.biosynthesis	status	uninfected	-0.21347307979982	0.278132400454088	22	22	0.442770483946398	0.727798193716607
PWY.5899..superpathway.of.menaquinol.13.biosynthesis	status	uninfected	-0.21347307979982	0.278132400454088	22	22	0.442770483946398	0.727798193716607
PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.	age	age	-0.0827294999760301	0.106068985374411	22	13	0.43541478541153	0.727798193716607
PWY.7316..dTDP.N.acetylviosamine.biosynthesis	age	age	0.272992691044909	0.358010036041056	22	12	0.445744914490794	0.727798193716607
PWY.7391..isoprene.biosynthesis.II..engineered.	antibiotics	yes	1.61362040375135	2.0855403425945	22	6	0.439097487778631	0.727798193716607
PWY.7399..methylphosphonate.degradation.II	stay_years	stay_years	-11.9159195917135	15.3448992804122	22	12	0.43743053931024	0.727798193716607
PWY.7820..teichuronic.acid.biosynthesis..B..subtilis.168.	age	age	-0.931781931481956	1.21252828949905	22	4	0.442212749856039	0.727798193716607
PWY1ZNC.1..assimilatory.sulfate.reduction.IV	stay_years	stay_years	-0.117250914857566	0.153730647232034	22	20	0.445640195604523	0.727798193716607
TCA..TCA.cycle.I..prokaryotic.	age	age	-0.0906551435756257	0.118744201311973	22	18	0.445195657564197	0.727798193716607
PWY.6143..CMP.pseudaminate.biosynthesis	antibiotics	yes	-1.15930586206852	1.52614270687485	22	19	0.447474967568875	0.729124353729522
PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria.	age	age	0.00918142246156066	0.0120891124773851	22	22	0.447566298794523	0.729124353729522
PWY.7392..taxadiene.biosynthesis..engineered.	age	age	0.0316036065180078	0.0417918282222017	22	22	0.44952031314863	0.731482942004246
GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation	stay_years	stay_years	0.109294865516006	0.145429295974539	22	21	0.452332153393848	0.733448808466449
ORNDEG.PWY..superpathway.of.ornithine.degradation	stay_years	stay_years	0.272148579668754	0.363132780163516	22	18	0.453588152091544	0.733448808466449
PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.	age	age	-0.227325703018719	0.302170445428729	22	17	0.451864943605172	0.733448808466449
PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.	status	uninfected	-0.231917250144089	0.312028900901478	22	13	0.457326904102609	0.733448808466449
PWY.621..sucrose.degradation.III..sucrose.invertase.	spike_inhibition	yes	0.0534028856941657	0.0714543678921384	22	22	0.454839955464156	0.733448808466449
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.	age	age	-0.239812884284695	0.322208280368312	22	13	0.456707651340903	0.733448808466449
PWY.6608..guanosine.nucleotides.degradation.III	age	age	-0.0347231213379497	0.0466901860315241	22	22	0.457062784929136	0.733448808466449
PWY.7316..dTDP.N.acetylviosamine.biosynthesis	antibiotics	yes	0.992681966864091	1.33130940580985	22	12	0.455882906090044	0.733448808466449
PWY.7399..methylphosphonate.degradation.II	age	age	9.49431124222374	12.7632958810097	22	12	0.456951412909189	0.733448808466449
PWY.7434..terminal.O.glycans.residues.modification..via.type.2.precursor.disaccharide.	antibiotics	yes	2.4985869320958	3.33879748231746	22	9	0.454249463770347	0.733448808466449
PWY0.461..L.lysine.degradation.I	status	uninfected	-1.77702809680927	2.38408842332149	22	9	0.456048047025486	0.733448808466449
RUMP.PWY..formaldehyde.oxidation.I	age	age	0.0913151030932837	0.121742790068011	22	21	0.453215076705011	0.733448808466449
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis	stay_years	stay_years	-0.127953608951894	0.170369438309031	22	22	0.452630893373774	0.733448808466449
PWY0.1337..oleate..beta..oxidation	status	uninfected	-2.730472456255	3.68239698184865	22	13	0.458394431157821	0.733907381076909
PWY0.461..L.lysine.degradation.I	antibiotics	yes	1.92434805562648	2.59658634413414	22	9	0.458628626375397	0.733907381076909
PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.	antibiotics	yes	0.341396395565011	0.467297720346319	22	19	0.4650383115432	0.74334110639372
DARABCATK12.PWY..D.arabinose.degradation.I	antibiotics	yes	0.96408004423502	1.32973277530467	22	17	0.468441058426135	0.746334830109173
PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.	age	age	7.58764867418512	10.465985584143	22	11	0.46846321893609	0.746334830109173
PWY.5104..L.isoleucine.biosynthesis.IV	stay_years	stay_years	0.420453380276207	0.580621029578197	22	14	0.468977180442304	0.746334830109173
PWY0.1337..oleate..beta..oxidation	antibiotics	yes	2.75972175607902	3.80849920009683	22	13	0.468684047338925	0.746334830109173
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.	status	uninfected	-0.0226905181174543	0.0316091143766494	22	22	0.472851431258365	0.748668589288718
HEME.BIOSYNTHESIS.II..heme.b.biosynthesis.I..aerobic.	antibiotics	yes	0.274834890243489	0.382530465600508	22	21	0.472470396594052	0.748668589288718
PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I	status	uninfected	-0.18825548721183	0.262612236503397	22	22	0.473462178747778	0.748668589288718
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I	stay_years	stay_years	0.115941647318411	0.161768989843953	22	22	0.473552311840753	0.748668589288718
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis	status	uninfected	-0.219767151327023	0.305905458349637	22	22	0.472501276542161	0.748668589288718
PWY.7805...aminomethyl.phosphonate.degradation	stay_years	stay_years	0.883700282552754	1.23114069374356	22	12	0.472886878351845	0.748668589288718
GALACTARDEG.PWY..D.galactarate.degradation.I	stay_years	stay_years	0.127297300472751	0.180220805245186	22	22	0.479976251622402	0.751167105814466
GLUCARDEG.PWY..D.glucarate.degradation.I	age	age	-0.0957267272633495	0.136563140967087	22	22	0.483321452635981	0.751167105814466
GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation	stay_years	stay_years	0.127297300472751	0.180220805245186	22	22	0.479976251622402	0.751167105814466
METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation	stay_years	stay_years	0.0622042778406936	0.0888943456196509	22	22	0.48408021644367	0.751167105814466
P125.PWY..superpathway.of..R.R..butanediol.biosynthesis	stay_years	stay_years	-0.324680764103421	0.460811382629588	22	22	0.481068568286191	0.751167105814466
PWY.5897..superpathway.of.menaquinol.11.biosynthesis	stay_years	stay_years	0.102959033335052	0.145252644074462	22	22	0.478431680650199	0.751167105814466
PWY.5898..superpathway.of.menaquinol.12.biosynthesis	stay_years	stay_years	0.102959033335052	0.145252644074462	22	22	0.478431680650199	0.751167105814466
PWY.5899..superpathway.of.menaquinol.13.biosynthesis	stay_years	stay_years	0.102959033335052	0.145252644074462	22	22	0.478431680650199	0.751167105814466
PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.	antibiotics	yes	-0.563172866304854	0.797305878777842	22	21	0.479973735831042	0.751167105814466
PWY.6396..superpathway.of.2.3.butanediol.biosynthesis	age	age	-0.456738877627555	0.645242898357642	22	12	0.479034858822074	0.751167105814466
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I	antibiotics	yes	0.18482405586464	0.260313844356381	22	22	0.477701214718032	0.751167105814466
PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis	age	age	-0.0848527694888281	0.120709436592442	22	20	0.482086543015313	0.751167105814466
PWY.6803..phosphatidylcholine.acyl.editing	stay_years	stay_years	0.47048475093473	0.672119889482491	22	16	0.483926534824879	0.751167105814466
PWY.6876..isopropanol.biosynthesis..engineered.	antibiotics	yes	-0.633138753928847	0.905648854849966	22	18	0.484489787279642	0.751167105814466
PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis	status	uninfected	0.0707658693991039	0.100915543794333	22	22	0.483154156887618	0.751167105814466
PWY.7413..dTDP.6.deoxy..alpha..D.allose.biosynthesis	spike_inhibition	yes	1.32492421793726	1.87610027784827	22	5	0.480056412152432	0.751167105814466
PWY.7616..methanol.oxidation.to.carbon.dioxide	antibiotics	yes	1.55785451418256	2.22319765824863	22	12	0.483473434017855	0.751167105814466
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II	stay_years	stay_years	0.0865164096093103	0.123238788007549	22	22	0.482665093585884	0.751167105814466
PWY66.430..myristate.biosynthesis..mitochondria.	stay_years	stay_years	0.397992696166009	0.572069846723926	22	12	0.486612670093514	0.75364984810839
PWY.8134..bile.acid.7.beta..dehydroxylation	status	uninfected	0.696195352592398	1.00241527651007	22	18	0.48735747935531	0.753995243756342
RUMP.PWY..formaldehyde.oxidation.I	status	uninfected	0.288254019344685	0.416760499049623	22	21	0.489154711845662	0.755966372852386
PWY.5920..superpathway.of.heme.b.biosynthesis.from.glycine	age	age	-0.257138410322614	0.373178722724173	22	14	0.490792458484389	0.757687075331135
PWY.7165..L.ascorbate.biosynthesis.VIII..engineered.pathway.	antibiotics	yes	1.68731060531512	2.45534792921285	22	7	0.491957856988293	0.758675670595607
PROPFERM.PWY..superpathway.of.L.alanine.fermentation..Stickland.reaction.	age	age	0.254463837749064	0.372605989667953	22	14	0.49465102651172	0.760394397137697
PWY.8188..L.alanine.degradation.VI..reductive.Stickland.reaction.	age	age	0.254463837749064	0.372605989667953	22	14	0.49465102651172	0.760394397137697
PWY.8189..L.alanine.degradation.V..oxidative.Stickland.reaction.	age	age	0.254463837749064	0.372605989667953	22	14	0.49465102651172	0.760394397137697
PWY.6518..bile.acids.epimerization	stay_years	stay_years	-0.486237804942644	0.713357566269386	22	15	0.495480133467435	0.760859503571142
P125.PWY..superpathway.of..R.R..butanediol.biosynthesis	spike_inhibition	yes	-0.314745350156074	0.463466609399275	22	22	0.497067427146076	0.761678082954485
